decrypted_hash,decryption_time,intersection_time,intersection_result,encryption_time,ciphertext_size,total_runtime
2084348484,2.80976,0.003,0,0.0049,1,.010257940
2084348484,2.77541,0.003,0,0.005092,1,.009657803
2084348484,2.76694,0.003,0,0.004382,1,.008958536
2084348484,2.75189,0.003,0,0.004761,1,.008798380
2084348484,2.7466,0.003,0,0.005037,1,.008949881
2084348484,2.54075,0.003,0,0.005005,1,.008415274
2084348484,2.76456,0.003,0,0.004672,1,.008788774
2084348484,2.75195,0.003,0,0.004677,1,.008812596
2084348484,2.52631,0.003,0,0.00462,1,.008254151
2084348484,2.54444,0.003,0,0.004286,1,.008152281
2084348484,2.73936,0.003,0,0.004758,1,.008613604
2084348484,2.57344,0.003,0,0.004722,1,.008323999
2084348484,2.55143,0.003,0,0.004361,1,.008373904
2084348484,2.77057,0.003,0,0.004792,1,.010321573
2084348484,2.74647,0.003,0,0.004411,1,.008821272
2084348484,2.74793,0.003,0,0.005203,1,.009640917
2084348484,2.5862,0.003,0,0.004359,1,.008374488
2084348484,2.56482,0.003,0,0.004574,1,.008367133
2084348484,2.53307,0.003,0,0.004487,1,.008210340
2084348484,2.73866,0.003,0,0.005074,1,.008606728
2084348484,2.53824,0.003,0,0.004679,1,.008326793
2084348484,2.73755,0.003,0,0.004558,1,.008764211
2084348484,2.82319,0.004,0,0.006633,1,.009340945
2084348484,2.74871,0.003,0,0.004775,1,.008489904
2084348484,2.61385,0.003,0,0.004171,1,.008388662
2084348484,2.75719,0.003,0,0.004371,1,.008608920
2084348484,2.54074,0.003,0,0.004627,1,.008285564
2084348484,2.74451,0.003,0,0.004338,1,.008468198
2084348484,2.61043,0.003,0,0.004494,1,.008398554
2084348484,2.74091,0.003,0,0.004678,1,.009578564
2084348484,2.74867,0.003,0,0.005237,1,.008672661
2084348484,2.97037,0.004,0,0.005374,1,.010046076
2084348484,2.77085,0.003,0,0.005012,1,.008744401
2084348484,2.76812,0.003,0,0.004609,1,.008589689
2084348484,2.56897,0.003,0,0.004886,1,.008011228
2084348484,2.74584,0.003,0,0.004959,1,.008393325
2084348484,2.57542,0.003,0,0.004253,1,.008195539
2084348484,2.57316,0.003,0,0.004361,1,.008227262
2084348484,2.55075,0.003,0,0.004507,1,.008000342
2084348484,2.55902,0.003,0,0.004536,1,.008215837
2084348484,2.56927,0.003,0,0.004508,1,.007939650
2084348484,2.54065,0.003,0,0.004373,1,.007989609
2084348484,2.55017,0.003,0,0.004657,1,.008142162
2084348484,2.56675,0.003,0,0.00416,1,.008061974
2084348484,2.73263,0.003,0,0.004808,1,.008382985
2084348484,2.54805,0.003,0,0.004356,1,.008070613
2084348484,2.76212,0.003,0,0.004723,1,.008396097
2084348484,3.38991,0.004,0,0.004516,1,.010765351
2084348484,2.74034,0.003,0,0.00504,1,.008670712
2084348484,2.56792,0.003,0,0.004692,1,.007946787
